days_since_last_review,global_difficulty,last_review_quality,initial_difficulty,repetition_count,verse_count,avg_time_taken,next_review_outcome
5,2,4,1,12,33,19,1
43,1,1,1,15,30,25,0
31,4,3,4,2,38,22,0
40,2,2,1,10,32,25,0
4,1,5,1,7,38,19,1
7,4,2,3,1,29,28,1
36,4,1,3,9,6,3,0
23,3,3,2,10,3,4,1
48,3,3,4,8,32,20,0
22,4,4,5,17,23,15,0
40,3,2,2,12,46,41,0
57,3,1,3,14,35,32,0
37,2,1,2,18,38,29,0
21,1,2,1,5,7,5,1
4,1,5,1,19,39,20,1
37,1,2,1,12,38,29,0
25,1,4,1,9,31,13,1
42,3,1,2,8,40,35,0
52,4,1,5,6,26,24,0
17,3,3,4,11,34,18,0
20,4,3,3,1,23,14,1
4,3,5,2,14,27,17,1
53,4,2,3,6,49,46,0
6,4,5,5,4,47,32,1
15,1,4,1,4,11,8,1
56,3,1,4,13,14,11,0
43,3,1,3,12,19,16,0
32,2,2,2,5,13,9,0
25,2,2,2,4,33,28,0
19,2,3,1,17,15,11,0
19,1,3,1,5,13,6,0
32,3,1,4,1,31,29,0
28,1,4,1,13,26,12,1
2,1,5,2,18,38,19,1
44,1,2,2,6,12,11,0
28,4,4,5,19,42,29,1
31,4,1,4,15,27,28,0
52,4,3,4,1,11,6,0
47,1,1,1,11,28,23,0
55,3,2,3,6,7,8,0
1,1,5,1,12,32,18,1
28,1,3,1,10,44,23,0
54,1,2,2,16,43,33,0
54,3,2,4,10,49,42,0
56,4,3,3,3,21,13,0
33,2,2,2,6,30,24,0
59,4,1,5,4,5,2,0
48,4,1,5,6,15,15,0
22,3,2,4,10,33,31,0
5,1,5,1,13,31,17,1
53,3,2,3,13,24,23,0
4,2,4,3,5,8,4,1
46,3,1,3,13,3,5,0
51,1,3,2,8,42,21,0
29,1,2,2,4,30,25,0
1,3,4,4,13,50,32,1
8,4,2,5,3,36,35,1
43,1,2,2,20,26,23,0
20,3,4,4,14,35,21,1
44,2,3,2,2,27,17,0
56,4,1,3,2,48,48,0
14,3,3,4,20,11,9,0
37,4,1,4,15,15,15,0
33,3,2,4,14,16,13,0
4,1,5,1,2,7,6,1
47,2,2,3,16,26,21,0
18,1,4,1,5,48,26,0
34,1,2,1,14,26,22,1
45,2,2,3,20,18,15,0
35,2,1,1,13,17,13,0
47,2,1,1,15,37,31,0
4,3,4,2,4,48,28,1
22,3,2,4,12,36,31,0
20,2,4,3,12,19,8,0
41,1,2,1,18,21,17,0
33,3,1,2,2,7,4,0
20,1,4,1,10,43,19,0
48,3,3,3,7,30,17,0
47,4,1,5,16,15,14,0
44,1,2,2,7,35,24,0
39,3,1,2,13,6,7,0
51,1,2,1,7,41,32,0
17,3,2,3,20,7,5,1
15,1,2,1,18,17,12,0
43,2,3,1,16,21,13,0
55,3,3,2,11,18,9,0
44,1,1,1,17,49,37,0
19,4,2,3,5,32,31,1
29,3,2,2,1,50,45,0
46,1,1,2,1,44,33,0
57,1,1,1,15,28,20,0
10,2,4,3,2,42,22,1
43,4,3,5,5,11,6,0
57,3,2,3,7,22,21,0
12,1,2,1,19,6,7,1
42,3,2,3,8,5,3,0
42,1,2,2,13,36,29,0
34,2,2,1,9,44,37,0
8,5,2,4,3,47,51,0
13,3,2,2,7,34,33,1
10,4,3,5,9,45,26,0
53,2,1,1,16,3,1,0
54,2,1,1,13,10,9,0
42,3,1,2,5,31,28,0
56,4,2,5,9,29,30,0
49,5,3,5,20,17,13,0
56,2,1,2,15,5,7,0
54,3,2,2,4,14,12,0
17,3,2,4,5,49,44,0
41,4,2,3,4,29,31,0
5,4,4,4,6,3,3,1
37,2,1,1,2,38,29,0
40,1,2,1,8,12,9,0
18,1,2,1,4,9,6,0
48,2,1,2,4,49,39,0
43,1,3,2,12,11,3,0
49,2,1,2,10,45,37,0
46,3,2,2,17,32,28,0
1,2,4,2,18,49,29,1
23,3,2,2,3,34,28,0
35,5,3,5,16,8,8,0
5,4,4,4,14,14,10,1
33,3,2,3,14,40,39,0
38,2,1,2,8,10,8,0
25,1,3,2,19,29,13,1
41,1,3,1,5,17,8,0
37,1,1,1,17,39,32,0
30,2,4,1,14,41,20,0
42,1,2,1,16,46,38,0
26,3,2,2,15,36,34,1
7,3,2,3,7,14,11,0
42,1,2,1,17,20,17,0
2,1,4,1,8,16,8,1
15,1,2,1,12,32,27,0
22,5,4,5,9,17,9,0
54,3,1,2,7,36,35,0
5,3,4,3,20,40,25,1
44,1,3,1,18,10,7,0
41,1,1,1,11,3,3,0
38,2,3,3,5,4,1,0
38,1,2,2,1,44,34,0
15,1,4,2,4,29,15,1
33,5,2,5,16,41,44,0
20,3,3,3,6,33,18,1
8,3,3,2,1,35,19,1
16,3,2,2,4,22,21,0
14,4,4,4,20,41,28,1
15,4,4,4,5,43,30,0
9,3,2,2,4,9,9,0
26,2,2,2,5,50,40,0
28,1,3,2,8,4,1,0
11,1,4,2,1,24,10,1
24,2,3,2,17,44,23,0
11,3,3,3,1,35,18,1
42,2,2,2,6,13,11,0
44,5,2,5,1,45,45,0
30,1,2,2,11,43,34,0
45,1,2,1,1,34,24,0
13,2,4,1,18,27,16,1
25,2,4,1,20,34,21,1
0,1,5,1,8,13,9,1
44,2,1,3,5,48,40,0
18,4,3,5,6,35,25,0
5,1,5,1,10,50,23,1
36,3,2,2,8,10,9,0
19,1,4,2,16,21,10,1
38,3,2,3,10,8,7,0
57,1,2,1,14,33,24,0
34,5,1,5,17,41,43,0
0,3,5,2,3,48,30,1
21,1,2,1,10,49,37,0
44,1,2,2,16,24,18,0
55,1,2,1,5,3,2,0
38,2,2,1,12,23,19,0
47,2,2,1,2,37,33,0
57,4,1,5,8,45,45,0
49,4,2,3,12,22,23,0
60,4,1,3,6,50,47,0
16,1,2,1,16,49,39,0
4,2,4,2,4,4,5,1
57,4,2,5,9,14,14,0
54,2,2,1,2,16,14,0
40,3,2,3,16,34,30,0
30,5,2,5,11,23,27,0
57,1,3,2,20,25,11,0
2,5,4,4,16,37,23,1
5,2,5,3,7,28,15,1
56,1,1,1,10,4,1,0
8,4,4,3,6,17,13,1
33,5,2,5,10,19,18,0
34,1,3,1,13,34,14,1
41,2,1,1,7,39,31,0
60,3,2,3,16,22,20,0
54,2,1,3,18,17,16,0
6,4,5,5,3,37,21,1
3,1,4,2,8,41,21,1
16,3,3,2,11,10,8,0
55,4,1,5,5,19,20,0
31,1,3,1,20,32,14,0
12,1,2,1,4,27,20,1
20,1,3,1,9,21,13,1
25,3,3,2,6,13,10,0
40,2,2,1,2,34,29,0
2,1,5,1,16,42,21,1
10,2,4,3,2,40,21,1
2,3,4,3,2,10,4,1
25,1,3,1,7,31,15,1
28,4,3,4,6,44,27,1
56,1,1,2,13,44,36,0
0,2,5,1,5,9,2,1
9,1,3,2,8,19,10,1
46,2,2,2,14,3,2,0
50,3,2,2,14,33,32,0
5,4,5,4,17,7,6,1
0,3,5,4,6,31,21,1
10,4,2,4,17,21,19,1
4,4,4,5,17,13,7,1
60,1,3,1,5,49,22,0
57,1,2,1,11,9,5,0
41,2,3,1,15,31,16,1
12,3,2,2,7,23,18,1
42,1,3,1,13,17,6,0
42,3,2,2,16,12,12,0
1,1,5,1,10,7,2,1
55,1,1,1,2,35,28,0
35,4,2,3,14,3,5,0
0,2,5,1,9,30,17,1
3,4,5,5,5,27,20,1
42,3,1,4,5,47,44,0
46,3,1,4,3,12,13,0
43,1,2,1,19,23,17,0
44,1,3,2,9,3,3,0
29,4,3,3,3,23,17,0
1,3,5,3,11,35,19,1
44,1,2,1,11,34,25,0
45,3,1,4,19,37,35,0
50,3,1,4,20,50,48,0
28,4,2,3,6,25,26,0
52,3,1,3,12,45,43,0
24,4,4,4,1,15,9,1
56,1,2,1,5,42,33,0
48,3,1,3,2,29,25,0
21,3,2,2,19,13,12,1
32,1,1,1,17,39,33,0
41,5,1,5,10,32,31,0
49,3,2,2,5,6,7,0
7,4,4,4,15,33,18,1
51,2,2,3,2,17,15,0
52,3,1,4,18,22,18,0
51,4,2,5,5,20,17,0
27,4,3,3,7,18,12,1
25,1,4,1,11,45,20,1
37,3,2,4,17,4,1,0
56,1,1,2,9,34,28,0
55,3,2,3,13,10,9,0
13,1,4,2,13,27,12,1
52,2,1,2,6,13,10,0
3,4,5,3,19,18,10,1
56,1,1,2,10,18,14,0
20,1,2,1,9,4,3,0
18,5,3,5,5,17,9,0
0,2,4,1,8,37,18,1
11,2,3,1,5,16,9,0
49,1,1,1,6,19,17,0
5,4,5,5,14,33,21,1
22,2,4,1,10,45,27,0
25,2,4,3,6,46,26,1
2,3,5,4,19,9,3,1
59,1,1,1,20,3,1,0
58,1,3,2,7,46,21,0
30,3,3,3,20,42,26,1
53,3,2,3,3,9,9,0
41,1,2,2,13,48,35,0
42,3,1,3,2,7,5,0
13,2,3,2,8,31,17,0
47,3,2,2,10,48,46,0
58,2,2,3,20,8,6,0
54,3,2,4,16,7,6,0
9,1,4,1,1,40,18,1
15,3,3,2,20,6,2,0
16,3,4,2,20,27,17,1
40,4,2,5,13,34,32,0
56,2,2,1,5,37,33,0
51,3,2,3,13,20,18,0
27,3,2,4,20,28,23,0
9,3,4,3,6,8,2,1
26,4,4,4,9,44,29,0
6,3,4,2,15,40,24,1
47,2,2,2,5,16,16,0
44,1,2,1,20,39,31,0
17,2,2,1,1,34,29,0
15,4,3,3,3,47,30,1
57,1,3,1,18,48,22,0
34,4,1,5,8,5,3,0
49,2,3,1,7,46,24,0
21,3,2,3,15,26,25,1
53,1,2,2,16,49,39,0
9,3,2,2,12,16,16,0
51,3,2,4,14,31,28,0
8,2,4,2,1,26,14,1
9,3,4,3,14,29,18,1
50,5,2,4,9,37,37,0
8,3,4,3,5,24,12,1
49,3,1,4,9,40,38,0
17,4,3,3,19,23,15,0
9,3,2,4,14,24,22,1
4,2,4,1,18,9,3,1
40,3,2,4,6,5,6,0
51,3,1,4,9,14,13,0
23,2,2,2,10,8,8,1
27,1,2,1,2,17,14,1
38,4,3,5,9,13,10,0
49,3,1,4,20,28,28,0
50,4,1,4,5,25,23,0
34,1,1,1,18,7,4,0
7,2,3,1,8,5,1,1
43,1,1,2,12,8,6,0
38,4,3,5,7,10,5,0
16,4,4,4,12,49,28,0
50,1,1,1,15,20,13,0
17,3,3,3,2,37,24,0
55,3,1,2,14,32,28,0
43,2,2,3,14,20,14,0
54,3,2,2,13,15,11,0
47,4,3,4,1,20,14,0
0,3,5,4,3,18,12,1
20,1,2,2,16,10,10,1
53,4,2,3,4,46,44,0
51,1,3,1,17,50,25,0
51,1,2,1,18,44,31,0
34,1,1,2,3,20,13,0
14,3,2,2,16,49,44,1
47,3,2,2,5,34,30,0
42,3,2,2,6,13,13,0
31,1,1,2,17,32,23,0
32,3,2,4,12,50,45,0
31,1,3,2,3,36,19,1
9,1,3,2,6,39,22,1
41,1,2,2,1,7,4,0
38,3,3,3,4,31,18,0
13,3,3,3,11,3,2,0
54,1,1,1,2,15,11,0
48,1,2,1,19,5,6,0
42,2,1,2,3,40,35,0
39,3,2,2,8,44,42,0
41,2,2,2,14,23,21,0
6,3,4,4,11,29,14,1
50,2,3,2,11,48,28,0
27,2,2,2,6,26,23,1
33,4,1,3,11,4,3,0
37,2,2,2,14,4,6,0
59,2,1,3,8,47,41,0
36,3,1,4,5,10,8,0
33,2,3,1,11,11,5,0
54,4,2,4,13,43,41,0
37,3,1,2,1,15,13,0
37,1,1,1,8,30,24,0
51,3,2,4,13,44,39,0
0,2,4,2,6,13,7,1
55,3,1,2,19,24,22,0
51,1,1,1,14,9,6,0
11,1,4,1,3,10,2,1
22,1,2,1,13,4,1,0
43,3,2,3,18,26,26,0
60,4,2,5,12,12,11,0
30,4,3,5,19,26,18,0
9,1,3,1,3,24,13,0
37,1,3,1,6,22,13,1
42,1,1,1,9,44,35,0
50,4,3,4,4,30,20,0
56,4,1,5,3,33,32,0
42,2,2,2,19,48,41,0
51,5,3,5,1,31,18,0
7,1,2,2,1,4,4,1
56,4,1,4,13,9,7,0
45,1,3,1,2,38,17,0
18,3,2,4,2,7,9,0
26,3,2,3,4,19,20,0
36,1,3,2,10,34,18,1
31,4,1,5,5,25,25,0
7,2,3,1,3,22,9,1
27,2,2,1,16,22,21,1
35,2,1,2,14,16,14,0
33,2,2,3,2,24,19,0
27,4,4,5,8,20,13,0
44,3,1,4,3,34,32,0
35,3,2,3,5,11,12,0
8,4,2,4,20,50,50,1
49,1,1,1,2,10,5,0
47,4,2,5,6,25,26,0
14,4,3,4,1,14,6,1
26,1,3,1,11,10,7,1
32,2,2,2,2,28,26,0
31,4,3,5,14,39,22,0
57,3,2,3,15,16,15,0
39,3,3,3,17,12,10,0
4,2,5,1,6,23,10,1
13,2,3,2,18,36,21,1
2,1,4,2,19,40,19,1
31,3,2,4,5,17,14,0
21,3,2,3,9,41,39,0
17,1,2,2,5,13,10,0
14,1,3,1,5,38,19,0
19,3,2,3,10,42,38,1
36,1,2,1,15,29,23,0
7,1,2,1,18,31,22,1
10,1,4,1,12,33,14,1
55,3,1,4,9,6,6,0
53,1,2,1,18,13,13,0
10,3,3,3,13,42,27,1
26,5,4,5,16,31,19,0
31,3,1,3,7,35,31,0
8,3,3,4,1,22,12,1
0,3,5,2,9,46,26,1
31,2,1,2,1,41,35,0
51,3,1,2,5,27,27,0
53,4,2,5,6,33,31,0
49,1,3,2,5,16,9,0
13,3,4,3,17,40,25,1
8,2,2,2,20,43,38,1
58,1,3,2,8,46,22,0
15,3,2,2,5,35,33,1
31,2,1,1,5,23,22,0
29,3,4,4,18,47,30,1
27,4,4,3,6,22,12,0
13,3,3,4,3,45,27,1
53,1,2,2,20,48,36,0
51,1,2,1,15,39,31,0
57,3,1,4,1,29,29,0
25,1,3,1,11,49,24,1
5,1,5,1,4,38,19,1
33,3,3,2,15,14,10,1
1,4,5,3,4,22,14,1
30,3,2,3,9,41,37,0
60,3,2,4,18,12,13,0
3,1,4,1,12,27,12,1
22,3,4,4,7,14,10,0
21,3,4,4,2,14,8,0
48,4,1,5,5,31,33,0
14,3,4,3,6,40,26,0
19,3,4,4,19,47,28,1
50,2,3,1,18,12,8,0
34,1,2,1,17,33,25,1
13,3,2,3,1,31,30,0
15,1,3,2,16,28,11,1
19,3,2,4,14,27,25,0
54,3,1,2,9,48,46,0
38,2,2,1,10,46,40,0
15,3,2,2,12,37,31,1
5,1,4,1,17,36,15,1
58,2,2,1,16,10,6,0
28,3,4,3,19,45,28,1
46,4,1,3,2,13,10,0
53,3,2,3,4,17,17,0
11,4,3,3,5,18,9,1
23,2,4,1,8,44,22,0
14,4,3,4,18,34,23,1
35,3,2,3,18,24,23,0
52,3,3,3,10,21,13,0
40,2,1,2,12,33,25,0
4,2,5,2,2,15,7,1
23,3,2,2,2,9,6,0
20,1,3,2,7,25,12,0
20,1,3,1,9,12,5,1
14,3,3,4,19,18,11,0
29,3,2,2,2,37,33,0
16,2,3,1,15,26,15,1
3,1,5,2,18,5,5,1
24,3,2,3,19,45,39,0
4,3,4,3,16,10,4,1
30,1,3,1,20,43,20,1
26,3,4,4,11,7,4,0
38,1,3,1,20,39,20,0
0,1,5,2,12,31,18,1
50,4,3,5,12,28,19,0
4,1,4,1,14,3,1,1
13,2,4,2,17,15,9,1
48,3,1,2,17,22,18,0
54,3,3,4,11,43,25,0
30,1,4,1,11,10,2,1
35,3,2,4,15,18,17,0
13,2,3,2,4,39,22,0
6,3,4,2,20,35,18,1
37,4,1,4,7,24,23,0
9,3,2,4,11,41,40,1
25,4,3,5,8,38,21,1
34,1,1,2,10,42,30,0
32,3,2,3,5,24,23,0
10,4,4,4,16,23,16,1
54,1,1,2,11,14,8,0
41,3,1,3,17,28,28,0
55,1,2,1,1,31,21,0
0,1,4,2,17,12,5,1
21,2,2,3,16,27,23,1
32,3,2,3,11,44,38,0
47,2,3,2,10,16,9,0
25,1,2,1,10,35,29,1
56,1,1,1,12,33,27,0
49,1,1,2,13,17,14,0
56,3,1,2,6,35,32,0
2,3,4,4,19,8,6,1
45,3,1,2,12,21,17,0
51,4,1,3,3,50,48,0
28,4,4,5,12,29,16,0
36,3,2,4,2,37,36,0
60,3,1,2,17,25,25,0
47,4,3,4,8,21,13,0
57,1,2,1,11,28,20,0
27,1,3,2,19,5,1,0
52,3,2,3,2,7,9,0
47,2,1,1,7,29,26,0
13,4,2,3,5,8,10,1
28,5,4,5,20,15,10,1
28,4,4,4,10,37,22,0
19,2,3,1,4,42,23,1
6,2,5,3,17,36,20,1
3,3,5,2,15,27,18,1
1,3,5,2,6,20,11,1
52,4,2,3,10,22,23,0
25,3,4,3,5,7,4,0
24,1,2,1,4,18,12,0
25,1,2,2,15,49,37,1
53,3,1,4,11,39,33,0
28,2,3,3,20,21,11,0
37,5,2,4,12,42,42,0
37,1,1,1,15,9,6,0
53,2,1,1,20,16,12,0
45,3,1,2,16,41,40,0
18,3,2,4,10,31,27,1
17,1,4,1,7,49,22,1
16,2,2,2,15,32,27,1
48,1,1,2,12,47,37,0
23,3,4,4,18,12,8,0
53,1,1,1,8,21,14,0
39,4,3,5,6,44,26,0
11,1,2,2,20,30,25,1
15,5,3,4,19,18,12,1
3,3,5,4,3,20,13,1
30,3,3,3,10,45,25,1
33,1,2,1,1,25,19,0
11,4,4,4,4,9,6,1
50,4,2,4,8,13,15,0
57,2,1,3,7,12,10,0
43,2,1,2,7,29,23,0
32,4,1,4,8,14,12,0
10,4,4,3,16,39,26,1
18,3,4,2,10,37,20,0
30,3,4,2,11,40,25,1
40,1,1,1,15,50,38,0
54,3,3,3,20,34,20,0
8,4,4,4,2,29,20,1
7,3,4,4,12,37,23,1
40,1,1,1,15,22,14,0
56,3,1,2,18,33,31,0
48,4,2,4,18,9,6,0
9,2,3,2,2,4,3,0
26,1,4,1,9,21,13,1
3,3,5,2,18,10,6,1
48,1,3,2,17,12,3,0
58,3,2,3,16,23,19,0
4,2,5,1,10,29,16,1
32,3,1,4,7,21,22,0
59,3,1,4,19,28,26,0
32,3,2,4,15,39,36,0
12,4,3,4,1,19,9,0
24,1,2,1,12,49,40,1
51,5,2,4,15,42,44,0
49,3,2,2,17,41,40,0
41,4,2,4,9,9,9,0
14,3,4,4,19,16,7,1
36,4,2,5,11,20,21,0
11,3,2,2,5,6,7,0
5,1,5,1,18,38,16,1
20,3,2,3,2,29,24,1
41,4,2,5,15,14,14,0
56,3,2,2,18,11,8,0
18,3,4,2,8,49,27,0
50,1,2,1,4,30,26,0
8,4,3,4,3,12,6,0
54,3,2,3,11,5,5,0
23,2,2,3,10,9,10,0
16,3,2,3,13,21,20,1
36,3,1,2,8,15,13,0
22,4,2,5,15,16,18,1
51,4,3,5,8,42,26,0
2,4,5,4,13,16,13,1
21,2,3,1,9,35,20,0
60,2,3,2,14,46,25,0
24,3,2,4,4,20,18,0
12,1,4,1,19,18,11,1
8,3,4,2,16,24,17,1
45,2,3,1,7,33,17,0
53,3,1,2,6,27,24,0
46,3,3,2,13,42,23,0
33,3,1,3,11,23,20,0
37,3,1,4,6,40,39,0
40,4,2,5,9,8,9,0
13,2,2,1,8,5,7,1
24,3,3,4,6,33,19,1
4,1,5,2,20,3,4,1
47,2,1,3,19,7,8,0
39,5,2,4,13,25,24,0
22,1,3,1,10,13,6,0
34,1,2,1,2,41,33,0
60,2,1,1,10,5,4,0
15,1,2,1,16,7,6,0
5,2,4,2,13,47,28,1
56,1,2,1,7,5,4,0
32,1,2,1,5,7,7,0
31,1,1,1,10,50,38,0
56,4,1,5,5,27,25,0
13,3,3,2,16,31,19,1
35,2,1,3,9,16,15,0
11,2,4,2,13,27,14,1
42,3,2,2,4,50,43,0
38,2,3,3,16,37,22,1
11,3,2,3,6,28,26,0
53,2,2,3,13,20,15,0
34,1,1,2,6,28,21,0
11,4,4,5,12,21,12,1
23,1,4,1,14,35,20,0
27,5,3,4,14,4,5,1
37,3,1,4,2,3,2,0
6,4,5,4,9,28,17,1
16,3,3,3,4,16,9,0
12,3,3,3,13,8,4,0
24,5,3,5,1,6,7,1
58,1,3,1,3,28,11,0
10,2,3,3,6,32,17,0
35,4,1,4,1,18,18,0
7,3,2,4,1,45,38,1
52,3,1,2,5,6,8,0
32,3,1,2,11,36,34,0
37,5,3,4,7,31,21,0
11,1,4,2,13,12,4,1
13,4,3,5,18,39,22,0
47,1,3,2,6,10,3,0
55,2,1,1,7,38,32,0
41,4,3,5,18,12,5,0
58,2,1,3,19,15,11,0
5,1,5,1,11,5,1,1
8,3,4,2,5,39,22,1
35,3,2,4,3,38,36,0
39,3,3,2,6,38,22,0
38,4,1,5,8,26,24,0
34,1,2,2,9,40,33,0
57,4,2,3,19,31,32,0
11,2,2,1,20,47,39,0
5,3,5,3,1,45,29,1
59,2,2,1,13,26,23,0
44,3,2,4,6,7,5,0
24,3,2,4,12,21,22,0
23,2,3,3,7,9,7,1
49,3,1,2,19,31,31,0
19,1,3,2,1,33,17,1
48,2,2,3,10,19,15,0
37,3,1,2,19,13,11,0
32,1,1,2,17,17,16,0
29,3,4,2,18,30,20,0
45,3,2,2,17,10,10,0
27,1,3,1,13,4,1,1
32,1,1,2,6,36,30,0
59,2,1,1,14,28,24,0
57,4,1,4,1,20,18,0
43,1,2,2,8,3,1,0
49,1,1,1,8,11,10,0
41,1,3,1,4,27,16,0
5,3,5,2,7,6,3,1
15,1,3,1,19,37,20,1
2,1,4,1,19,16,5,1
2,2,4,1,19,44,23,1
54,4,1,5,6,21,23,0
32,4,2,4,11,10,9,0
19,2,3,1,3,8,2,0
18,2,4,3,12,5,5,1
1,1,4,1,16,37,19,1
28,4,4,5,1,43,25,1
11,4,3,4,10,5,3,1
11,1,3,2,19,16,7,1
31,3,2,2,12,32,30,0
33,3,2,2,19,43,40,1
5,3,5,2,20,40,21,1
17,4,3,3,8,3,3,1
18,1,4,1,19,33,19,1
31,2,2,2,12,10,6,1
26,3,3,4,14,40,25,1
58,2,2,1,11,29,26,0
5,3,5,4,8,34,17,1
1,2,5,1,1,21,9,1
13,1,3,1,7,31,15,0
4,1,4,1,1,49,23,1
58,4,1,3,16,39,37,0
27,1,3,1,3,41,19,1
16,3,3,3,20,16,9,1
4,1,5,1,8,44,24,1
3,5,5,4,19,4,4,1
48,3,3,3,14,18,13,0
19,2,2,3,19,31,24,0
42,2,3,3,7,39,21,0
15,1,4,2,5,38,18,1
46,3,2,4,13,44,42,0
5,4,4,4,8,33,20,1
48,3,2,2,6,30,27,0
30,4,4,4,14,35,23,1
30,3,4,2,19,42,26,0
15,2,2,2,15,7,4,0
8,1,2,1,10,33,27,1
1,1,5,1,9,49,22,1
10,4,4,3,15,41,24,1
23,3,2,2,13,12,8,1
24,4,3,4,4,45,27,1
10,2,4,3,15,32,16,1
40,2,2,3,9,28,26,0
49,1,3,1,4,44,20,0
28,3,4,2,2,31,16,1
37,4,1,4,14,36,35,0
0,3,5,4,6,24,16,1
53,1,1,2,14,31,24,0
51,3,2,3,12,41,36,0
60,3,2,4,1,30,27,0
12,1,3,2,7,38,16,1
18,3,2,3,16,23,21,0
39,2,2,3,18,47,37,0
10,3,2,2,7,8,9,0
16,1,2,2,6,6,4,1
30,3,4,3,15,39,24,1
14,1,2,1,4,45,32,1
51,3,1,4,1,21,20,0
44,1,2,2,18,38,30,0
51,3,3,2,1,18,8,0
33,1,1,1,15,22,15,0
8,5,3,5,5,33,20,1
7,2,3,2,4,20,10,1
48,1,3,1,13,16,7,0
26,1,2,1,19,38,32,1
4,1,5,1,11,44,24,1
32,3,2,2,18,50,47,0
45,3,1,2,2,34,33,0
45,2,1,2,7,45,37,0
35,4,3,4,4,18,12,0
47,2,2,3,12,22,17,0
46,3,1,2,18,33,30,0
27,3,4,3,4,44,28,1
21,4,2,5,9,39,41,0
16,3,2,2,6,31,27,1
20,4,3,3,15,3,1,1
9,4,2,3,15,8,6,0
28,2,3,1,13,16,7,1
20,3,3,4,5,46,24,0
8,3,4,3,17,41,23,1
40,2,2,1,8,6,8,0
28,2,3,1,3,16,6,0
59,1,1,1,19,29,23,0
19,3,3,4,3,49,29,1
15,4,4,4,5,49,33,0
53,3,2,4,19,12,10,0
33,2,3,1,9,20,9,1
29,3,2,3,18,24,23,0
40,3,2,3,11,14,13,0
59,1,1,2,2,21,14,0
39,2,2,1,3,18,17,0
26,2,3,1,18,10,8,1
58,4,1,5,5,25,24,0
14,3,3,2,5,21,11,1
51,3,1,3,2,16,15,0
23,3,2,4,13,35,32,1
5,1,4,1,3,37,16,1
39,2,3,2,4,46,27,0
25,1,4,2,7,18,9,0
60,3,1,2,2,19,20,0
36,3,3,4,10,26,17,0
18,3,4,2,17,30,18,1
13,1,4,1,1,23,14,1
14,2,4,3,5,7,4,1
18,2,3,1,4,28,15,0
22,5,2,5,17,20,19,1
1,3,4,3,8,21,10,1
12,3,2,3,5,39,38,1
54,1,2,2,13,8,8,0
3,3,5,4,20,28,17,1
45,3,2,2,11,23,21,0
36,3,2,4,12,25,23,0
4,3,4,2,8,7,6,1
42,3,2,4,18,49,42,0
19,3,4,3,2,44,26,1
60,5,3,5,15,35,22,0
59,2,1,3,11,27,23,0
23,2,3,2,10,41,20,1
7,2,3,1,2,34,19,0
44,3,2,2,5,5,5,0
47,2,2,3,12,28,21,0
19,2,3,2,19,8,3,1
21,1,3,1,16,9,7,1
34,3,3,3,12,16,8,0
23,3,4,3,11,19,11,0
40,4,1,5,3,39,37,0
10,2,4,2,1,47,23,1
46,3,2,3,17,33,29,0
58,4,2,3,4,45,46,0
34,4,2,5,8,21,19,0
6,3,5,2,8,21,15,1
26,1,4,1,9,20,9,0
29,5,3,4,18,47,34,0
18,3,3,2,13,47,30,1
40,4,3,4,3,23,12,0
16,1,4,1,12,31,15,1
55,3,1,2,12,29,25,0
30,4,2,3,8,40,38,0
26,3,3,4,6,19,12,1
31,1,3,2,15,45,25,0
9,2,3,1,11,20,12,1
29,5,3,4,11,23,17,1
30,1,2,1,15,42,31,0
45,4,1,5,8,42,41,0
9,3,2,3,2,26,22,1
29,5,3,4,7,27,21,1
18,2,3,3,7,33,19,1
17,3,2,3,8,45,38,0
48,2,2,2,10,47,42,0
45,1,2,2,3,33,25,0
30,2,2,1,8,22,21,0
14,1,4,1,14,32,17,1
54,4,1,3,17,19,17,0
47,1,3,1,7,42,23,0
46,3,2,3,13,8,5,0
58,1,2,1,17,28,22,0
50,2,1,1,10,35,30,0
36,2,3,2,8,45,23,0
60,3,1,4,19,9,11,0
32,2,3,1,7,48,23,1
56,1,1,2,14,31,21,0
11,1,3,1,4,31,14,1
9,3,2,4,11,16,12,0
60,2,1,1,7,49,41,0
27,3,4,4,8,24,12,1
25,3,2,2,2,12,9,1
16,5,3,5,3,29,17,0
51,3,3,4,4,42,25,0
35,1,1,1,13,46,35,0
18,5,3,4,13,33,21,0
24,1,2,1,5,49,36,1
28,4,2,3,5,36,34,0
28,3,2,2,4,16,16,0
18,1,2,2,8,31,25,1
31,1,2,1,16,47,34,1
29,1,3,2,17,50,27,1
15,4,2,3,8,30,28,0
21,3,3,2,12,50,28,0
25,3,3,3,7,39,20,1
55,2,2,3,1,25,23,0
10,3,2,3,3,4,6,0
21,2,2,2,4,3,3,0
22,2,4,1,10,43,21,0
59,1,2,1,14,33,27,0
49,1,2,1,19,9,4,0
33,5,3,4,11,26,16,1
14,4,2,4,17,42,42,1
39,3,2,3,14,26,21,0
24,1,4,1,17,26,10,1
42,5,2,4,14,14,13,0
56,3,2,3,7,37,33,0
42,5,1,5,14,6,6,0
3,3,5,4,1,17,8,1
24,3,3,2,8,49,28,0
20,2,2,2,8,36,32,0
6,2,4,2,7,11,5,1
39,4,2,5,1,43,43,0
20,3,2,4,16,40,35,0
40,4,2,4,14,10,10,0
14,3,4,3,16,19,12,1
57,4,2,3,8,5,6,0
